UID,district,block id,cluster id,Student Identifier,school id,subject,class,baseline,1st question Level,1st level score,2nd question Level,2nd level score,3rd question Level,3rd level score,Admin User ID
024882430_3,TIRUVANNAMALAI,100,33060207503,24882430,33060207510,Tamil,3,Malar,Malar,4,,,,,30647646
024882648_1,TIRUVANNAMALAI,104,33060704801,24882648,33060701801,English,2,Mottu,Mottu,10,,,,,30646987
024882648_3,TIRUVANNAMALAI,104,33060704801,24882648,33060701801,Tamil,2,Mottu,Mottu,10,,,,,30646987
024882897_3,TIRUVANNAMALAI,106,33060902401,24882897,33060905201,Tamil,2,Mottu,Mottu,10,,,,,30646723
024883017_3,TIRUVANNAMALAI,112,33061501602,24883017,33061501603,Tamil,3,Malar,Malar,9,,,,,30646577
024883040_3,TIRUVANNAMALAI,100,33060207503,24883040,33060207506,Tamil,3,Malar,Malar,9,,,,,30647646
024883091_3,TIRUVANNAMALAI,107,33061002002,24883091,33061002003,Tamil,3,Malar,Malar,8,,,,,30647918
024883091_1,TIRUVANNAMALAI,107,33061002002,24883091,33061002003,English,3,Malar,Malar,4,,,,,30647918
024883091_2,TIRUVANNAMALAI,107,33061002002,24883091,33061002003,Mathematics,3,Malar,Malar,7,,,,,30647918
024883201_1,TIRUVANNAMALAI,110,33061305402,24883201,33061308102,English,3,Malar,Malar,10,,,,,30643334
024883201_2,TIRUVANNAMALAI,110,33061305402,24883201,33061308102,Mathematics,3,Malar,Malar,9,,,,,30643334
024883201_3,TIRUVANNAMALAI,110,33061305402,24883201,33061308102,Tamil,3,Malar,Malar,10,,,,,30643334
024883248_2,TIRUVANNAMALAI,109,33061202001,24883248,33061204701,Mathematics,2,Arumbu,Arumbu,10,Mottu,7,,,30645641
024883248_1,TIRUVANNAMALAI,109,33061202001,24883248,33061204701,English,2,Arumbu,Arumbu,9,Mottu,8,,,30645641
024883366_2,TIRUVANNAMALAI,105,33060801602,24883366,33060804301,Mathematics,3,Malar,Malar,10,,,,,30645631
024883831_3,TIRUVANNAMALAI,106,33060906203,24883831,33060903201,Tamil,3,Malar,Malar,9,,,,,30646368
024883831_1,TIRUVANNAMALAI,106,33060906203,24883831,33060903201,English,3,Malar,Malar,9,,,,,30646368
024883944_1,TIRUVANNAMALAI,112,33061504701,24883944,33061504704,English,3,Malar,Malar,10,,,,,30646614
024883944_2,TIRUVANNAMALAI,112,33061504701,24883944,33061504704,Mathematics,3,Malar,Malar,9,,,,,30646614
024884087_2,TIRUVANNAMALAI,100,33060207503,24884087,33060207511,Mathematics,2,Mottu,Mottu,9,,,,,30647646
024884960_2,TIRUVANNAMALAI,110,33061303302,24884960,33061306001,Mathematics,3,Malar,Malar,10,,,,,30645913
024885071_1,TIRUVANNAMALAI,114,33061706601,24885071,33061708401,English,2,Mottu,Mottu,5,,,,,30646752
024885172_1,TIRUVANNAMALAI,99,33060305701,24885172,33060301501,English,2,Mottu,Mottu,8,,,,,30647905
024885172_3,TIRUVANNAMALAI,99,33060305701,24885172,33060301501,Tamil,2,Mottu,Mottu,10,,,,,30647905
024885248_1,TIRUVANNAMALAI,98,33060501901,24885248,33060508601,English,3,Malar,Malar,6,,,,,30648083
024885248_3,TIRUVANNAMALAI,98,33060501901,24885248,33060508601,Tamil,3,Malar,Malar,10,,,,,30648083
024885278_2,TIRUVANNAMALAI,101,33060405301,24885278,33060403901,Mathematics,2,Mottu,Mottu,10,,,,,30646447
024885308_3,TIRUVANNAMALAI,98,33060501901,24885308,33060508601,Tamil,3,Malar,Malar,9,,,,,30648083
024885308_1,TIRUVANNAMALAI,98,33060501901,24885308,33060508601,English,3,Malar,Malar,7,,,,,30648083
024885308_2,TIRUVANNAMALAI,98,33060501901,24885308,33060508601,Mathematics,3,Malar,Malar,5,,,,,30648083
024885445_2,TIRUVANNAMALAI,106,33060902401,24885445,33060905201,Mathematics,2,Mottu,Mottu,8,,,,,30646723
024885665_1,TIRUVANNAMALAI,113,33061605101,24885665,33061602201,English,2,Mottu,Mottu,9,,,,,30649173
024885665_2,TIRUVANNAMALAI,113,33061605101,24885665,33061602201,Mathematics,2,Mottu,Mottu,9,,,,,30649173
024886186_3,TIRUVANNAMALAI,101,33060405301,24886186,33060400302,Tamil,3,Malar,Malar,9,,,,,30646447
024886634_3,TIRUVANNAMALAI,110,33061301501,24886634,33061307401,Tamil,3,Malar,Malar,9,,,,,30645186
024887093_3,TIRUVANNAMALAI,111,33061411337,24887093,33061411343,Tamil,2,Mottu,Mottu,10,,,,,30645242
024887116_2,TIRUVANNAMALAI,111,33061411337,24887116,33061411343,Mathematics,2,Mottu,Mottu,10,,,,,30645242
024887126_2,TIRUVANNAMALAI,98,33060502901,24887126,33060507401,Mathematics,2,Mottu,Mottu,8,,,,,30647697
024887239_2,TIRUVANNAMALAI,98,33060502901,24887239,33060507401,Mathematics,2,Mottu,Mottu,9,,,,,30647697
024887375_3,TIRUVANNAMALAI,111,33061411337,24887375,33061411343,Tamil,3,Malar,Malar,9,,,,,30645242
024887407_1,TIRUVANNAMALAI,98,33060502901,24887407,33060507401,English,3,Malar,Malar,9,,,,,30647697
024887542_1,TIRUVANNAMALAI,98,33060502901,24887542,33060507401,English,3,Malar,Malar,6,,,,,30647697
024887565_1,TIRUVANNAMALAI,102,33060608602,24887565,33060608301,English,2,Mottu,Mottu,7,,,,,30645811
024887637_1,TIRUVANNAMALAI,98,33060502901,24887637,33060507401,English,3,Malar,Malar,4,,,,,30647697
024887664_3,TIRUVANNAMALAI,98,33060502901,24887664,33060507401,Tamil,3,Malar,Malar,10,,,,,30647697
024887664_1,TIRUVANNAMALAI,98,33060502901,24887664,33060507401,English,3,Malar,Malar,7,,,,,30647697
024887690_1,TIRUVANNAMALAI,106,33060907702,24887690,33060906402,English,3,Malar,Malar,5,,,,,30645650
024887746_3,TIRUVANNAMALAI,102,33060609301,24887746,33060609302,Tamil,3,Malar,Malar,10,,,,,30652308
024887879_2,TIRUVANNAMALAI,113,33061601904,24887879,33061608901,Mathematics,2,Mottu,Mottu,9,,,,,30647286
024888075_2,TIRUVANNAMALAI,107,33061000103,24888075,33061000601,Mathematics,2,Arumbu,Arumbu,8,,,,,30650222
024888222_1,TIRUVANNAMALAI,112,33061502701,24888222,33061500601,English,2,Mottu,Mottu,8,,,,,30647777
024888344_1,TIRUVANNAMALAI,112,33061502701,24888344,33061500601,English,3,Malar,Malar,7,,,,,30647777
024888344_3,TIRUVANNAMALAI,112,33061502701,24888344,33061500601,Tamil,3,Malar,Malar,10,,,,,30647777
024888344_2,TIRUVANNAMALAI,112,33061502701,24888344,33061500601,Mathematics,3,Malar,Malar,10,,,,,30647777
024888622_2,TIRUVANNAMALAI,112,33061502701,24888622,33061500601,Mathematics,3,Malar,Malar,8,,,,,30647777
024888622_3,TIRUVANNAMALAI,112,33061502701,24888622,33061500601,Tamil,3,Malar,Malar,10,,,,,30647777
024888646_1,TIRUVANNAMALAI,101,33060405301,24888646,33060403901,English,3,Malar,Malar,8,,,,,30646447
024888646_3,TIRUVANNAMALAI,101,33060405301,24888646,33060403901,Tamil,3,Malar,Malar,10,,,,,30646447
024888700_1,TIRUVANNAMALAI,112,33061502701,24888700,33061500601,English,3,Malar,Malar,10,,,,,30647777
024888700_2,TIRUVANNAMALAI,112,33061502701,24888700,33061500601,Mathematics,3,Malar,Malar,10,,,,,30647777
024888700_3,TIRUVANNAMALAI,112,33061502701,24888700,33061500601,Tamil,3,Malar,Malar,10,,,,,30647777
024888739_3,TIRUVANNAMALAI,112,33061502701,24888739,33061500601,Tamil,3,Malar,Malar,10,,,,,30647777
024888739_2,TIRUVANNAMALAI,112,33061502701,24888739,33061500601,Mathematics,3,Malar,Malar,9,,,,,30647777
024888739_1,TIRUVANNAMALAI,112,33061502701,24888739,33061500601,English,3,Malar,Malar,9,,,,,30647777
024888934_3,TIRUVANNAMALAI,113,33061606501,24888934,33061602501,Tamil,2,Mottu,Mottu,10,,,,,30644804
024889186_1,TIRUVANNAMALAI,114,33061708101,24889186,33061709301,English,2,Arumbu,Arumbu,7,,,,,30646681
024889424_1,TIRUVANNAMALAI,103,33060103701,24889424,33060103801,English,2,Arumbu,Arumbu,9,Mottu,8,,,30647320
024889424_2,TIRUVANNAMALAI,103,33060103701,24889424,33060103801,Mathematics,2,Arumbu,Arumbu,8,,,,,30647320
024889866_3,TIRUVANNAMALAI,103,33060101102,24889866,33060105301,Tamil,3,Malar,Malar,8,,,,,30649977
024890151_2,TIRUVANNAMALAI,114,33061706601,24890151,33061704801,Mathematics,2,Arumbu,Arumbu,9,Mottu,5,,,30646752
024890495_1,TIRUVANNAMALAI,111,33061406201,24890495,33061404101,English,2,Arumbu,Arumbu,7,,,,,30652375
024890495_2,TIRUVANNAMALAI,111,33061406201,24890495,33061404101,Mathematics,2,Arumbu,Arumbu,9,Mottu,5,,,30652375
024892670_2,TIRUVANNAMALAI,100,33060204102,24892670,33060205501,Mathematics,3,Malar,Malar,10,,,,,30646541
024892670_1,TIRUVANNAMALAI,100,33060204102,24892670,33060205501,English,3,Malar,Malar,9,,,,,30646541
024892670_3,TIRUVANNAMALAI,100,33060204102,24892670,33060205501,Tamil,3,Malar,Malar,10,,,,,30646541
024893626_3,TIRUVANNAMALAI,112,33061504702,24893626,33061503302,Tamil,2,Arumbu,Arumbu,10,Mottu,10,,,30647638
024893725_3,TIRUVANNAMALAI,100,33060207502,24893725,33060200102,Tamil,3,Malar,Malar,10,,,,,30646802
024893929_3,TIRUVANNAMALAI,114,33061706601,24893929,33061701703,Tamil,2,Arumbu,Arumbu,8,Mottu,10,,,30646752
024894447_1,TIRUVANNAMALAI,112,33061504701,24894447,33061505401,English,3,Malar,Malar,7,,,,,30646614
024894447_3,TIRUVANNAMALAI,112,33061504701,24894447,33061505401,Tamil,3,Malar,Malar,10,,,,,30646614
024895685_3,TIRUVANNAMALAI,104,33060700401,24895685,33060702702,Tamil,2,Mottu,Mottu,10,,,,,30647492
024895701_2,TIRUVANNAMALAI,112,33061501602,24895701,33061505101,Mathematics,2,Mottu,Mottu,10,,,,,30646577
024895757_1,TIRUVANNAMALAI,107,33061000103,24895757,33061002803,English,2,Mottu,Mottu,8,,,,,30650222
024896275_3,TIRUVANNAMALAI,113,33061600503,24896275,33061600506,Tamil,3,Malar,Malar,7,,,,,30650244
024896275_1,TIRUVANNAMALAI,113,33061600503,24896275,33061600506,English,3,Malar,Malar,5,,,,,30650244
024896437_2,TIRUVANNAMALAI,104,33060703101,24896437,33060703102,Mathematics,2,Arumbu,Arumbu,9,Mottu,8,,,30650945
024896627_2,TIRUVANNAMALAI,104,33060705201,24896627,33060703801,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,30646403
024896877_1,TIRUVANNAMALAI,100,33060207502,24896877,33060206701,English,2,Mottu,Mottu,10,,,,,30646802
024896877_2,TIRUVANNAMALAI,100,33060207502,24896877,33060206701,Mathematics,2,Mottu,Mottu,10,,,,,30646802
024897263_1,TIRUVANNAMALAI,104,33060703101,24897263,33060703102,English,2,Arumbu,Arumbu,9,Mottu,5,,,30650945
024897436_1,TIRUVANNAMALAI,113,33061601904,24897436,33061603601,English,3,Malar,Malar,7,,,,,30647286
024897436_2,TIRUVANNAMALAI,113,33061601904,24897436,33061603601,Mathematics,3,Malar,Malar,8,,,,,30647286
024898298_2,TIRUVANNAMALAI,105,33060803402,24898298,33060803401,Mathematics,2,Mottu,Mottu,8,,,,,30646107
024898438_3,TIRUVANNAMALAI,111,33061403801,24898438,33061403802,Tamil,3,Malar,Malar,10,,,,,30645230
024899403_1,TIRUVANNAMALAI,112,33061504702,24899403,33061503302,English,2,Arumbu,Arumbu,10,Mottu,8,,,30647638
024900108_1,TIRUVANNAMALAI,100,33060207502,24900108,33060200102,English,2,Arumbu,Arumbu,10,Mottu,10,,,30646802
024900466_3,TIRUVANNAMALAI,111,33061411309,24900466,33061411313,Tamil,3,Malar,Malar,8,,,,,30647731
024901664_2,TIRUVANNAMALAI,110,33061303203,24901664,33061306701,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,30645941
024901732_1,TIRUVANNAMALAI,112,33061504702,24901732,33061503302,English,2,Arumbu,Arumbu,10,Mottu,9,,,30647638
024902131_2,TIRUVANNAMALAI,114,33061708803,24902131,33061709001,Mathematics,2,Mottu,Mottu,6,,,,,30645441
024902142_2,TIRUVANNAMALAI,112,33061504702,24902142,33061503302,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,30647638
024902142_3,TIRUVANNAMALAI,112,33061504702,24902142,33061503302,Tamil,2,Arumbu,Arumbu,10,Mottu,10,,,30647638
024902856_3,TIRUVANNAMALAI,111,33061405701,24902856,33061403101,Tamil,3,Malar,Malar,9,,,,,30647061
024902950_1,TIRUVANNAMALAI,114,33061707902,24902950,33061705201,English,3,Malar,Malar,9,,,,,30647964
024903283_2,TIRUVANNAMALAI,111,33061406201,24903283,33061409301,Mathematics,2,Mottu,Mottu,10,,,,,30652375
024903413_3,TIRUVANNAMALAI,107,33061002002,24903413,33061002003,Tamil,3,Malar,Malar,9,,,,,30647918
024903461_1,TIRUVANNAMALAI,109,33061208303,24903461,33061207601,English,3,Malar,Malar,9,,,,,30646061
024903489_3,TIRUVANNAMALAI,113,33061601904,24903489,33061608901,Tamil,3,Malar,Malar,10,,,,,30647286
024904145_2,TIRUVANNAMALAI,98,33060506402,24904145,33060506401,Mathematics,3,Mottu,Mottu,8,,,,,30646492
024904145_1,TIRUVANNAMALAI,98,33060506402,24904145,33060506401,English,3,Malar,Malar,7,,,,,30646492
024904228_2,TIRUVANNAMALAI,107,33061000103,24904228,33061002802,Mathematics,2,Mottu,Mottu,8,,,,,30650222
024904228_3,TIRUVANNAMALAI,107,33061000103,24904228,33061002802,Tamil,2,Mottu,Mottu,9,,,,,30650222
024904453_1,TIRUVANNAMALAI,111,33061405701,24904453,33061406001,English,2,Mottu,Mottu,10,,,,,30647061
024904643_1,TIRUVANNAMALAI,106,33060907501,24904643,33060908101,English,3,Malar,Malar,7,,,,,30645863
024905010_3,TIRUVANNAMALAI,98,33060501901,24905010,33060500701,Tamil,3,Malar,Malar,10,,,,,30648083
024905430_1,TIRUVANNAMALAI,103,33060106501,24905430,33060106502,English,3,Malar,Malar,7,,,,,30649915
024905430_2,TIRUVANNAMALAI,103,33060106501,24905430,33060106502,Mathematics,3,Malar,Malar,9,,,,,30649915
024905430_3,TIRUVANNAMALAI,103,33060106501,24905430,33060106502,Tamil,3,Malar,Malar,10,,,,,30649915
024905562_1,TIRUVANNAMALAI,98,33060507803,24905562,33060503501,English,3,Malar,Malar,4,,,,,30645977
024906488_3,TIRUVANNAMALAI,100,33060207503,24906488,33060207510,Tamil,3,Malar,Malar,10,,,,,30647646
024907141_2,TIRUVANNAMALAI,102,33060608603,24907141,33060605602,Mathematics,3,Malar,Malar,8,,,,,30646573
024907141_3,TIRUVANNAMALAI,102,33060608603,24907141,33060605602,Tamil,3,Malar,Malar,9,,,,,30646573
024908618_2,TIRUVANNAMALAI,113,33061601904,24908618,33061603601,Mathematics,3,Malar,Malar,6,,,,,30647286
024908618_3,TIRUVANNAMALAI,113,33061601904,24908618,33061603601,Tamil,3,Malar,Malar,6,,,,,30647286
024909501_3,TIRUVANNAMALAI,104,33060703101,24909501,33060700101,Tamil,2,Mottu,Mottu,10,,,,,30650945
024910397_3,TIRUVANNAMALAI,106,33060902402,24910397,33060902901,Tamil,3,Malar,Malar,9,,,,,30646858
024910925_3,TIRUVANNAMALAI,106,33060903602,24910925,33060900201,Tamil,2,Mottu,Mottu,10,,,,,30647369
024910944_1,TIRUVANNAMALAI,106,33060906203,24910944,33060905401,English,3,Malar,Malar,6,,,,,30646368
024911138_1,TIRUVANNAMALAI,112,33061504701,24911138,33061502901,English,2,Mottu,Mottu,7,,,,,30646614
024911138_3,TIRUVANNAMALAI,112,33061504701,24911138,33061502901,Tamil,2,Mottu,Mottu,8,,,,,30646614
024911803_2,TIRUVANNAMALAI,106,33060907501,24911803,33060908101,Mathematics,3,Malar,Malar,6,,,,,30645863
024911803_3,TIRUVANNAMALAI,106,33060907501,24911803,33060908101,Tamil,3,Malar,Malar,7,,,,,30645863
024911949_2,TIRUVANNAMALAI,110,33061301501,24911949,33061301102,Mathematics,3,Malar,Malar,8,,,,,30645186
024913086_1,TIRUVANNAMALAI,114,33061708101,24913086,33061708103,English,2,Arumbu,Arumbu,9,Mottu,7,,,30646681
024913451_1,TIRUVANNAMALAI,103,33060106002,24913451,33060102301,English,3,Malar,Malar,10,,,,,30647685
024914325_2,TIRUVANNAMALAI,104,33060704801,24914325,33060701801,Mathematics,2,Mottu,Mottu,10,,,,,30646987
024915534_3,TIRUVANNAMALAI,107,33061000101,24915534,33061001601,Tamil,3,Malar,Malar,8,,,,,30652971
024915534_2,TIRUVANNAMALAI,107,33061000101,24915534,33061001601,Mathematics,3,Mottu,Mottu,7,,,,,30652971
024915726_3,TIRUVANNAMALAI,104,33060701301,24915726,33060702501,Tamil,2,Arumbu,Arumbu,10,Mottu,10,,,30646388
024915726_2,TIRUVANNAMALAI,104,33060701301,24915726,33060702501,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,30646388
024915726_1,TIRUVANNAMALAI,104,33060701301,24915726,33060702501,English,2,Arumbu,Arumbu,10,Mottu,10,,,30646388
024916228_3,TIRUVANNAMALAI,104,33060706543,24916228,33060706517,Tamil,3,Malar,Malar,10,,,,,30646416
024916228_2,TIRUVANNAMALAI,104,33060706543,24916228,33060706517,Mathematics,3,Malar,Malar,9,,,,,30646416
024916772_1,TIRUVANNAMALAI,98,33060501901,24916772,33060503001,English,2,Arumbu,Arumbu,6,,,,,30648083
024917561_3,TIRUVANNAMALAI,98,33060502801,24917561,33060505001,Tamil,2,Mottu,Mottu,5,,,,,30645984
024917585_3,TIRUVANNAMALAI,105,33060801602,24917585,33060804701,Tamil,2,Arumbu,Arumbu,8,Mottu,10,,,30645631
024917895_2,TIRUVANNAMALAI,105,33060801601,24917895,33060802001,Mathematics,3,Malar,Malar,8,,,,,30646659
024919107_1,TIRUVANNAMALAI,111,33061405701,24919107,33061405702,English,3,Arumbu,Arumbu,10,Mottu,9,Malar,8,30647061
024919174_3,TIRUVANNAMALAI,101,33060403601,24919174,33060403602,Tamil,3,Malar,Malar,10,,,,,30647116
024919174_1,TIRUVANNAMALAI,101,33060403601,24919174,33060403602,English,3,Malar,Malar,8,,,,,30647116
024919463_3,TIRUVANNAMALAI,111,33061411309,24919463,33061411311,Tamil,3,Malar,Malar,4,,,,,30647731
024919490_1,TIRUVANNAMALAI,115,33061802506,24919490,33061800802,English,3,Malar,Malar,4,,,,,30649663
024919654_3,TIRUVANNAMALAI,111,33061411330,24919654,33061411319,Tamil,3,Arumbu,Arumbu,10,Mottu,10,Malar,10,30646462
024920196_3,TIRUVANNAMALAI,105,33060801602,24920196,33060804701,Tamil,2,Arumbu,Arumbu,9,Mottu,6,,,30645631
024920371_1,TIRUVANNAMALAI,101,33060401001,24920371,33060407001,English,3,Malar,Malar,7,,,,,30646396
024920546_2,TIRUVANNAMALAI,111,33061405701,24920546,33061408101,Mathematics,3,Malar,Malar,10,,,,,30647061
024921132_1,TIRUVANNAMALAI,112,33061504702,24921132,33061500401,English,3,Malar,Malar,9,,,,,30647638
024921553_2,TIRUVANNAMALAI,112,33061504701,24921553,33061502901,Mathematics,2,Mottu,Mottu,6,,,,,30646614
024921553_1,TIRUVANNAMALAI,112,33061504701,24921553,33061502901,English,2,Mottu,Mottu,8,,,,,30646614
024921745_2,TIRUVANNAMALAI,104,33060703101,24921745,33060701501,Mathematics,3,Malar,Malar,9,,,,,30650945
024921745_1,TIRUVANNAMALAI,104,33060703101,24921745,33060701501,English,3,Malar,Malar,10,,,,,30650945
024921827_3,TIRUVANNAMALAI,105,33060803402,24921827,33060805501,Tamil,3,Malar,Malar,7,,,,,30646107
024922360_2,TIRUVANNAMALAI,107,33061002002,24922360,33061003901,Mathematics,2,Arumbu,Arumbu,10,Mottu,7,,,30647918
024922672_1,TIRUVANNAMALAI,100,33060207502,24922672,33060200102,English,2,Arumbu,Arumbu,10,Mottu,10,,,30646802
024922923_3,TIRUVANNAMALAI,112,33061504702,24922923,33061504703,Tamil,2,Mottu,Mottu,10,,,,,30647638
024922923_2,TIRUVANNAMALAI,112,33061504702,24922923,33061504703,Mathematics,2,Mottu,Mottu,8,,,,,30647638
024923642_2,TIRUVANNAMALAI,98,33060502901,24923642,33060502902,Mathematics,3,Malar,Malar,9,,,,,30647697
024923794_1,TIRUVANNAMALAI,103,33060101102,24923794,33060100501,English,3,Malar,Malar,8,,,,,30649977
024923794_2,TIRUVANNAMALAI,103,33060101102,24923794,33060100501,Mathematics,3,Malar,Malar,9,,,,,30649977
024923794_3,TIRUVANNAMALAI,103,33060101102,24923794,33060100501,Tamil,3,Malar,Malar,9,,,,,30649977
024924202_3,TIRUVANNAMALAI,98,33060507803,24924202,33060503501,Tamil,3,Malar,Malar,9,,,,,30645977
024924272_1,TIRUVANNAMALAI,98,33060507802,24924272,33060507815,English,3,Malar,Malar,8,,,,,30646208
024924705_1,TIRUVANNAMALAI,106,33060907501,24924705,33060901001,English,2,Arumbu,Arumbu,7,,,,,30645863
024924951_2,TIRUVANNAMALAI,111,33061411309,24924951,33061411306,Mathematics,2,Mottu,Mottu,9,,,,,30647731
024925260_3,TIRUVANNAMALAI,98,33060502901,24925260,33060507101,Tamil,3,Malar,Malar,10,,,,,30647697
024925280_3,TIRUVANNAMALAI,103,33060101102,24925280,33060101103,Tamil,3,Malar,Malar,7,,,,,30649977
024925280_2,TIRUVANNAMALAI,103,33060101102,24925280,33060101103,Mathematics,3,Malar,Malar,7,,,,,30649977
024925311_2,TIRUVANNAMALAI,101,33060405701,24925311,33060404601,Mathematics,3,Malar,Malar,9,,,,,30648053
024925311_1,TIRUVANNAMALAI,101,33060405701,24925311,33060404601,English,3,Malar,Malar,10,,,,,30648053
024929075_1,TIRUVANNAMALAI,106,33060907501,24929075,33060903702,English,2,Arumbu,Arumbu,9,Mottu,9,,,30645863
024930200_2,TIRUVANNAMALAI,98,33060502801,24930200,33060503101,Mathematics,3,Malar,Malar,4,,,,,30645984
024932164_1,TIRUVANNAMALAI,101,33060405901,24932164,33060405903,English,3,Malar,Malar,7,,,,,30645780
024933957_3,TIRUVANNAMALAI,114,33061708803,24933957,33061704301,Tamil,3,Malar,Malar,10,,,,,30645441
024933957_2,TIRUVANNAMALAI,114,33061708803,24933957,33061704301,Mathematics,3,Malar,Malar,8,,,,,30645441
024933957_1,TIRUVANNAMALAI,114,33061708803,24933957,33061704301,English,3,Malar,Malar,9,,,,,30645441
024936122_3,TIRUVANNAMALAI,98,33060501901,24936122,33060503001,Tamil,3,Malar,Malar,10,,,,,30648083
024936835_1,TIRUVANNAMALAI,109,33061203601,24936835,33061203401,English,3,Malar,Malar,9,,,,,30646003
024936883_1,TIRUVANNAMALAI,101,33060405701,24936883,33060405702,English,2,Mottu,Mottu,10,,,,,30648053
024936883_2,TIRUVANNAMALAI,101,33060405701,24936883,33060405702,Mathematics,2,Mottu,Mottu,10,,,,,30648053
024936926_3,TIRUVANNAMALAI,100,33060207001,24936926,33060205201,Tamil,3,Malar,Malar,10,,,,,30646672
024937571_2,TIRUVANNAMALAI,109,33061203503,24937571,33061203902,Mathematics,2,Mottu,Mottu,10,,,,,30647967
024937582_1,TIRUVANNAMALAI,109,33061208401,24937582,33061200401,English,3,Malar,Malar,9,,,,,30646022
024937582_3,TIRUVANNAMALAI,109,33061208401,24937582,33061200401,Tamil,3,Malar,Malar,9,,,,,30646022
024938411_3,TIRUVANNAMALAI,104,33060705201,24938411,33060701901,Tamil,3,Malar,Malar,10,,,,,30646403
024938848_2,TIRUVANNAMALAI,105,33060801601,24938848,33060805802,Mathematics,3,Malar,Malar,8,,,,,30646659
024938848_1,TIRUVANNAMALAI,105,33060801601,24938848,33060805802,English,3,Malar,Malar,10,,,,,30646659
024940745_2,TIRUVANNAMALAI,110,33061303202,24940745,33061303205,Mathematics,3,Malar,Malar,8,,,,,30645148
024941297_1,TIRUVANNAMALAI,98,33060506302,24941297,33060503801,English,2,Arumbu,Arumbu,7,,,,,30646185
024942044_2,TIRUVANNAMALAI,98,33060502801,24942044,33060503901,Mathematics,2,Arumbu,Arumbu,4,,,,,30645984
024942044_1,TIRUVANNAMALAI,98,33060502801,24942044,33060503901,English,2,Arumbu,Arumbu,6,,,,,30645984
024942556_3,TIRUVANNAMALAI,98,33060506402,24942556,33060505802,Tamil,3,Malar,Malar,9,,,,,30646492
024942708_3,TIRUVANNAMALAI,98,33060506302,24942708,33060508202,Tamil,2,Mottu,Mottu,10,,,,,30646185
024942843_3,TIRUVANNAMALAI,98,33060506302,24942843,33060503801,Tamil,2,Mottu,Mottu,7,,,,,30646185
024942843_2,TIRUVANNAMALAI,98,33060506302,24942843,33060503801,Mathematics,2,Arumbu,Arumbu,7,,,,,30646185
024942843_1,TIRUVANNAMALAI,98,33060506302,24942843,33060503801,English,2,Arumbu,Arumbu,8,Mottu,3,,,30646185
024942916_1,TIRUVANNAMALAI,111,33061411309,24942916,33061411311,English,3,Malar,Malar,2,,,,,30647731
024943435_1,TIRUVANNAMALAI,110,33061303203,24943435,33061306701,English,2,Mottu,Mottu,10,,,,,30645941
024943760_1,TIRUVANNAMALAI,110,33061303203,24943760,33061304501,English,2,Mottu,Mottu,9,,,,,30645941
024943760_2,TIRUVANNAMALAI,110,33061303203,24943760,33061304501,Mathematics,2,Mottu,Mottu,9,,,,,30645941
024943819_3,TIRUVANNAMALAI,109,33061208401,24943819,33061206101,Tamil,3,Malar,Malar,10,,,,,30646022
024944021_3,TIRUVANNAMALAI,109,33061208401,24944021,33061206601,Tamil,3,Malar,Malar,9,,,,,30646022
024945204_3,TIRUVANNAMALAI,108,33061103201,24945204,33061102202,Tamil,3,Malar,Malar,10,,,,,30646864
